external_contact_id,person_id,relation_type,label,home_place_id,co_resident,availability_profile,description
EXT0014065,P06552,minor_child,样本外未成年子女1,PL_W229483552,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014066,P06553,partner,样本外伴侣,PL_W660568500,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014067,P06553,parent,样本外母亲,PL_W665741826,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014068,P06554,partner,样本外伴侣,PL_W663349100,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014069,P06554,parent,样本外母亲,PL_W660842478,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014070,P06555,partner,样本外伴侣,PL_W660634608,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014071,P06555,parent,样本外父亲,PL_W660339337,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014072,P06555,parent,样本外父亲,PL_W663016432,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014073,P06555,minor_child,样本外未成年子女1,PL_W660634608,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014074,P06555,minor_child,样本外未成年子女2,PL_W660634608,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014075,P06556,parent,样本外父亲,PL_W659591146,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014076,P06556,parent,样本外父亲,PL_W658010851,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014077,P06557,partner,样本外伴侣,PL_W662148645,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014078,P06557,parent,样本外父亲,PL_W657985925,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014079,P06557,parent,样本外父亲,PL_W661927832,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014080,P06557,adult_child,样本外成年子女1,PL_W659446637,false,evenings_and_weekends,成年子女未进入一万人样本，并且已经独立居住。
EXT0014081,P06559,parent,样本外父亲,PL_W662252752,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014082,P06559,minor_child,样本外未成年子女1,PL_W31754521,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014083,P06559,minor_child,样本外未成年子女2,PL_W31754521,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014084,P06560,parent,样本外母亲,PL_W662257678,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014085,P06560,minor_child,样本外未成年子女1,PL_W31617620,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014086,P06561,partner,样本外伴侣,PL_W661649578,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014087,P06561,parent,样本外父亲,PL_W661793971,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014088,P06561,minor_child,样本外未成年子女1,PL_W661649578,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014089,P06562,parent,样本外父亲,PL_W658975408,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014090,P06563,partner,样本外伴侣,PL_W457493164,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014091,P06563,parent,样本外父亲,PL_W663314210,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014092,P06566,parent,样本外母亲,PL_W659610050,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014093,P06566,parent,样本外父亲,PL_W662123520,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014094,P06566,minor_child,样本外未成年子女1,PL_W660569828,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014095,P06567,parent,样本外母亲,PL_W661766748,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014096,P06567,parent,样本外父亲,PL_W663566413,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014097,P06568,partner,样本外伴侣,PL_W663017771,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014098,P06568,parent,样本外父亲,PL_W657950355,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014099,P06568,minor_child,样本外未成年子女1,PL_W703752576,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014100,P06569,partner,样本外伴侣,PL_W662095537,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014101,P06569,parent,样本外父亲,PL_W661335412,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014102,P06570,partner,样本外伴侣,PL_W659093848,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014103,P06570,minor_child,样本外未成年子女1,PL_W704993422,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014104,P06571,parent,样本外母亲,PL_W662677106,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014105,P06571,minor_child,样本外未成年子女1,PL_W36791493,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014106,P06572,partner,样本外伴侣,PL_W704634891,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014107,P06572,parent,样本外父亲,PL_W557896307,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014108,P06572,parent,样本外父亲,PL_W797069299,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014109,P06572,minor_child,样本外未成年子女1,PL_W704634891,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014110,P06573,partner,样本外伴侣,PL_W659448799,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014111,P06573,parent,样本外父亲,PL_W658218258,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014112,P06574,partner,样本外伴侣,PL_W31373083,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014113,P06574,parent,样本外父亲,PL_W31365991,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014114,P06576,partner,样本外伴侣,PL_W660601738,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014115,P06576,minor_child,样本外未成年子女1,PL_W660601738,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014116,P06577,partner,样本外伴侣,PL_W657721775,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014117,P06577,parent,样本外母亲,PL_W662389684,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014118,P06577,minor_child,样本外未成年子女1,PL_W32455676,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014119,P06578,parent,样本外母亲,PL_W663566400,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014120,P06579,parent,样本外母亲,PL_W661778234,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014121,P06579,parent,样本外父亲,PL_W661768001,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014122,P06580,parent,样本外母亲,PL_W661774678,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014123,P06580,minor_child,样本外未成年子女1,PL_W660637047,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014124,P06581,parent,样本外母亲,PL_W660637306,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014125,P06582,partner,样本外伴侣,PL_W662176518,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014126,P06582,parent,样本外母亲,PL_W660177095,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014127,P06583,parent,样本外母亲,PL_W804475884,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014128,P06584,parent,样本外父亲,PL_W662094345,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014129,P06584,parent,样本外父亲,PL_W77389264,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014130,P06585,parent,样本外母亲,PL_W662812704,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014131,P06585,parent,样本外父亲,PL_W660603127,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014132,P06585,minor_child,样本外未成年子女1,PL_W705011702,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014133,P06586,parent,样本外母亲,PL_W658018179,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014134,P06586,parent,样本外父亲,PL_W657985112,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014135,P06587,partner,样本外伴侣,PL_W661324890,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014136,P06587,parent,样本外父亲,PL_W103093122,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014137,P06588,partner,样本外伴侣,PL_W703923701,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014138,P06588,parent,样本外父亲,PL_W661194601,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014139,P06588,minor_child,样本外未成年子女1,PL_W703923701,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014140,P06588,minor_child,样本外未成年子女2,PL_W703923701,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014141,P06589,partner,样本外伴侣,PL_W659460828,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014142,P06589,parent,样本外父亲,PL_W749549588,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014143,P06589,minor_child,样本外未成年子女1,PL_W659733064,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014144,P06590,parent,样本外父亲,PL_W662794600,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014145,P06591,partner,样本外伴侣,PL_W662150463,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014146,P06591,minor_child,样本外未成年子女1,PL_W31811113,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014147,P06592,partner,样本外伴侣,PL_W31619121,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014148,P06592,parent,样本外父亲,PL_W661264166,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014149,P06592,minor_child,样本外未成年子女1,PL_W31619121,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014150,P06593,partner,样本外伴侣,PL_W659729478,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014151,P06593,parent,样本外母亲,PL_W795979906,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014152,P06593,minor_child,样本外未成年子女1,PL_W659729478,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014153,P06594,partner,样本外伴侣,PL_W659241861,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014154,P06594,parent,样本外父亲,PL_W659440118,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014155,P06595,parent,样本外母亲,PL_W801932619,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014156,P06595,minor_child,样本外未成年子女1,PL_W33036597,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014157,P06596,partner,样本外伴侣,PL_W661335678,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014158,P06596,parent,样本外母亲,PL_W662775193,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014159,P06597,parent,样本外母亲,PL_W661078880,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014160,P06597,minor_child,样本外未成年子女1,PL_W58936377,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014161,P06597,minor_child,样本外未成年子女2,PL_W58936377,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014162,P06598,parent,样本外母亲,PL_W663693196,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014163,P06599,parent,样本外父亲,PL_W660213034,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014164,P06600,parent,样本外父亲,PL_W662552618,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014165,P06602,partner,样本外伴侣,PL_W662175636,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014166,P06602,parent,样本外母亲,PL_W658300935,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014167,P06602,minor_child,样本外未成年子女1,PL_W662175636,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014168,P06602,minor_child,样本外未成年子女2,PL_W662175636,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014169,P06603,partner,样本外伴侣,PL_W662381215,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014170,P06603,parent,样本外母亲,PL_W657683997,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014171,P06603,parent,样本外父亲,PL_W661204995,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014172,P06603,minor_child,样本外未成年子女1,PL_W705222378,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014173,P06604,partner,样本外伴侣,PL_W702587009,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014174,P06604,minor_child,样本外未成年子女1,PL_W702587009,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014175,P06604,minor_child,样本外未成年子女2,PL_W702587009,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014176,P06605,partner,样本外伴侣,PL_W660600919,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014177,P06605,parent,样本外父亲,PL_W663366308,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014178,P06605,minor_child,样本外未成年子女1,PL_W705011687,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014179,P06605,minor_child,样本外未成年子女2,PL_W705011687,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014180,P06606,parent,样本外父亲,PL_W659447256,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014181,P06607,parent,样本外母亲,PL_W662552459,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014182,P06607,parent,样本外父亲,PL_W1254749229,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014183,P06608,parent,样本外父亲,PL_W660346636,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014184,P06608,minor_child,样本外未成年子女1,PL_W703752576,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014185,P06609,parent,样本外母亲,PL_W659628555,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014186,P06609,parent,样本外父亲,PL_W659244281,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014187,P06610,parent,样本外母亲,PL_W660636329,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014188,P06610,parent,样本外父亲,PL_W660584474,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014189,P06611,parent,样本外母亲,PL_W662742805,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014190,P06611,minor_child,样本外未成年子女1,PL_W33653601,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014191,P06611,minor_child,样本外未成年子女2,PL_W33653601,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014192,P06613,partner,样本外伴侣,PL_W661050849,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014193,P06613,parent,样本外母亲,PL_W657992713,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014194,P06613,parent,样本外父亲,PL_W659246274,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014195,P06613,minor_child,样本外未成年子女1,PL_W661050849,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014196,P06614,partner,样本外伴侣,PL_W1174002621,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014197,P06614,parent,样本外父亲,PL_W690360630,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014198,P06615,parent,样本外父亲,PL_W661636881,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014199,P06616,parent,样本外母亲,PL_W662809401,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014200,P06616,parent,样本外父亲,PL_W657722347,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014201,P06617,parent,样本外父亲,PL_W663017982,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014202,P06617,parent,样本外父亲,PL_W663313526,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014203,P06617,minor_child,样本外未成年子女1,PL_W1275522405,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014204,P06617,minor_child,样本外未成年子女2,PL_W1275522405,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014205,P06618,partner,样本外伴侣,PL_W31619128,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014206,P06618,parent,样本外父亲,PL_W660213798,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014207,P06618,minor_child,样本外未成年子女1,PL_W31619128,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014208,P06618,minor_child,样本外未成年子女2,PL_W31619128,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014209,P06619,partner,样本外伴侣,PL_W658233548,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014210,P06619,parent,样本外母亲,PL_W659539093,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014211,P06620,partner,样本外伴侣,PL_W659247746,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014212,P06620,parent,样本外母亲,PL_W658473404,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014213,P06620,parent,样本外父亲,PL_W661565434,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014214,P06621,partner,样本外伴侣,PL_W770873612,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014215,P06621,parent,样本外母亲,PL_W661194968,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014216,P06621,parent,样本外父亲,PL_W543604104,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014217,P06621,minor_child,样本外未成年子女1,PL_W770873612,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014218,P06622,partner,样本外伴侣,PL_W1137681907,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014219,P06622,parent,样本外父亲,PL_W659732498,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014220,P06622,minor_child,样本外未成年子女1,PL_W1137681907,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014221,P06624,parent,样本外父亲,PL_W660622536,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014222,P06625,parent,样本外母亲,PL_W658492411,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014223,P06625,minor_child,样本外未成年子女1,PL_W662175626,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014224,P06626,partner,样本外伴侣,PL_W704229405,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014225,P06626,parent,样本外父亲,PL_W657927561,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014226,P06626,minor_child,样本外未成年子女1,PL_W704229405,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014227,P06626,minor_child,样本外未成年子女2,PL_W704229405,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014228,P06627,parent,样本外母亲,PL_W661643216,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014229,P06628,parent,样本外母亲,PL_W663367452,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014230,P06628,minor_child,样本外未成年子女1,PL_W143657050,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014231,P06628,minor_child,样本外未成年子女2,PL_W143657050,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014232,P06630,parent,样本外父亲,PL_W804372719,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014233,P06630,parent,样本外父亲,PL_W804688500,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014234,P06631,partner,样本外伴侣,PL_W704196071,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014235,P06631,parent,样本外父亲,PL_W662145115,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014236,P06631,parent,样本外父亲,PL_W795796026,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014237,P06632,parent,样本外父亲,PL_W659971014,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014238,P06632,parent,样本外父亲,PL_W661895982,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014239,P06632,minor_child,样本外未成年子女1,PL_W31619298,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014240,P06633,partner,样本外伴侣,PL_W31754538,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014241,P06633,parent,样本外父亲,PL_W659427673,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014242,P06633,minor_child,样本外未成年子女1,PL_W31754538,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014243,P06634,partner,样本外伴侣,PL_W804379171,false,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014244,P06634,parent,样本外父亲,PL_W802240918,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014245,P06635,partner,样本外伴侣,PL_W660600631,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014246,P06635,parent,样本外父亲,PL_W1271200538,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014247,P06635,minor_child,样本外未成年子女1,PL_W660600631,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014248,P06636,partner,样本外伴侣,PL_W659840544,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014249,P06636,parent,样本外母亲,PL_W801986534,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014250,P06636,parent,样本外父亲,PL_W658293145,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014251,P06636,minor_child,样本外未成年子女1,PL_W659840544,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014252,P06638,parent,样本外母亲,PL_W658219270,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014253,P06639,partner,样本外伴侣,PL_W662784141,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014254,P06639,parent,样本外母亲,PL_W658218917,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014255,P06639,minor_child,样本外未成年子女1,PL_W662784141,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014256,P06639,minor_child,样本外未成年子女2,PL_W662784141,true,dependent,未成年子女不属于成人模拟样本，与该人物共同居住。
EXT0014257,P06640,parent,样本外母亲,PL_W661271691,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014258,P06640,adult_child,样本外成年子女1,PL_W673825508,false,evenings_and_weekends,成年子女未进入一万人样本，并且已经独立居住。
EXT0014259,P06641,parent,样本外父亲,PL_W661204529,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014260,P06642,parent,样本外父亲,PL_W660340732,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014261,P06642,parent,样本外父亲,PL_W662499331,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014262,P06643,parent,样本外父亲,PL_W662522941,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014263,P06644,parent,样本外母亲,PL_W659838210,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014264,P06645,partner,样本外伴侣,PL_W656560380,true,evenings_and_weekends,此伴侣未进入一万人样本；只用于约会和家庭活动，不进行实时位置追踪。
EXT0014265,P06645,parent,样本外母亲,PL_W660248419,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014266,P06645,parent,样本外父亲,PL_W660633507,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014267,P06647,parent,样本外母亲,PL_W660839349,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
EXT0014268,P06649,parent,样本外父亲,PL_W660863922,false,daytime_and_evenings,父母未进入一万人样本，并且与成年子女分开居住。
